ID	Height
A106871	73
A106872	71
A106873	73
A106874	66
A106875	75
A106876	64
A106877	69
A106878	71
A106879	70
A106880	71
A106881	68
A106882	75
A106883	68
A106884	69
A106885	71
A106886	75
A106887	68
A106888	71
A106889	67
A106890	64
A106891	63
A106892	64
A106893	70
A106894	75
A106895	63
A106896	72
A106897	68
A106898	68
A106899	71
A106900	74
A106901	62
A106902	73
A106903	68
A106904	78
A106905	68
A106906	69
A106907	67
A106908	80
A106909	68
A106910	72
A106911	70
A106912	65
A106913	60
A106914	63
A106915	65
A106916	69
A106917	67
A106918	72
A106919	68
A106920	70
A106921	70
A106922	74
A106923	70
A106924	68
A106925	68
A106926	64
A106927	71
A106928	65
A106929	71
A106930	73
A106931	66
A106932	66
A106933	75
A106934	73
A106935	74
A106936	73
A106937	71
A106938	66
A106939	68
A106940	67
A106941	77
A106942	70
A106943	76
A106944	72
A106945	71
A106946	69
A106947	65
A106948	64
A106949	62
A106950	72
A106951	70
A106952	72
A106953	74
A106954	66
A106955	77
A106956	69
A106957	71
A106958	61
A106959	72
A106960	70
A106961	72
A106962	71
A106963	72
A106964	71
A106965	65
A106966	70
A106967	74
A106968	67
A106969	70
A106970	74
A106971	74
A106972	71
A106973	79
A106974	68
A106975	65
A106976	75
A106977	70
A106978	74
A106979	68
A106980	72
A106981	65
A106982	68
A106983	66
A106984	64
A106985	70
A106986	73
A106987	68
A106988	69
A106989	64
A106990	68
A106991	64
A106992	73
A106993	75
A106994	69
A106995	73
A106996	70
A106997	64
A106998	68
A106999	66
A107000	72
A107001	70
A107002	65
A107003	77
A107004	67
A107005	72
A107006	67
A107007	70
A107008	77
A107009	74
A107010	70
A107011	68
A107012	71
A107013	71
A107014	77
A107015	75
A107016	68
A107017	62
A107018	75
A107019	68
A107020	64
A107021	69
A107022	71
A107023	63
A107024	71
A107025	69
A107026	64
A107027	69
A107028	64
A107029	65
A107030	75
A107031	77
A107032	70
A107033	64
A107034	69
A107035	69
A107036	60
A107037	64
A107038	64
A107039	71
A107040	66
A107041	68
A107042	71
A107043	64
A107044	61
A107045	72
A107046	72
A107047	72
A107048	73
A107049	72
A107050	70
A107051	72
A107052	64
A107053	76
A107054	66
A107055	73
A107056	75
A107057	67
A107058	67
A107059	68
A107060	83
A107061	68
A107062	79
A107063	70
A107064	72
A107065	73
A107066	70
A107067	64
A107068	68
A107069	64
A107070	73
A107071	68
A107072	77
A107073	69
A107074	69
A107075	63
A107076	65
A107077	69
A107078	66
A107079	73
A107080	69
A107081	73
A107082	69
A107083	69
A107084	68
A107085	71
A107086	75
A107087	74
A107088	72
A107089	74
A107090	65
A107091	68
A107092	71
A107093	67
A107094	74
A107095	66
A107096	68
A107097	79
A107098	71
A107099	69
A107100	73
A107101	74
A107102	75
A107103	68
A107104	66
A107105	67
A107106	64
A107107	72
A107108	73
A107109	67
A107110	65
A107111	69
A107112	71
A107113	68
A107114	68
A107115	67
A107116	68
A107117	68
A107118	64
A107119	67
A107120	68
A107121	67
A107122	68
A107123	68
A107124	74
A107125	65
A107126	71
A107127	74
A107128	73
A107129	69
A107130	67
A107131	69
A107132	73
A107133	73
A107134	69
A107135	70
A107136	68
A107137	64
A107138	70
A107139	68
A107140	72
A107141	66
A107142	67
A107143	73
A107144	67
A107145	70
A107146	71
A107147	68
A107148	73
A107149	69
A107150	71
A107151	76
A107152	67
A107153	68
A107154	71
A107155	69
A107156	81
A107157	68
A107158	69
A107159	73
A107160	71
A107161	73
A107162	71
A107163	64
A107164	71
A107165	65
A107166	69
A107167	73
A107168	66
A107169	71
A107170	75
A107171	73
A107172	65
A107173	62
A107174	71
A107175	68
A107176	67
A107177	70
A107178	69
A107179	75
A107180	68
A107181	72
A107182	69
A107183	72
A107184	71
A107185	73
A107186	70
A107187	75
A107188	71
A107189	70
A107190	72
A107191	65
A107192	75
A107193	72
A107194	68
A107195	63
A107196	75
A107197	67
A107198	65
A107199	68
A107200	71
A107201	64
A107202	67
A107203	71
A107204	65
A107205	71
A107206	72
A107207	69
A107208	74
A107209	69
A107210	76
A107211	69
A107212	67
A107213	71
A107214	73
A107215	68
A107216	67
A107217	75
A107218	73
A107219	67
A107220	71
A107221	72
A107222	69
A107223	73
A107224	69
A107225	80
A107226	72
A107227	76
A107228	65
A107229	66
A107230	74
A107231	66
A107232	75
A107233	81
A107234	67
A107235	66
A107236	75
A107237	61
A107238	73
A107239	76
A107240	68
A107241	71
A107242	76
A107243	69
A107244	72
A107245	72
A107246	68
A107247	67
A107248	74
A107249	80
A107250	68
A107251	71
A107252	68
A107253	68
A107254	80
A107255	74
A107256	73
A107257	69
A107258	69
A107259	73
A107260	75
A107261	72
A107262	70
A107263	65
A107264	65
A107265	67
A107266	75
A107267	69
A107268	66
A107269	63
A107270	72
A107271	74
A107272	75
A107273	74
A107274	70
A107275	71
A107276	73
A107277	71
A107278	61
A107279	66
A107280	72
A107281	69
A107282	72
A107283	73
A107284	75
A107285	69
A107286	73
A107287	74
A107288	67
A107289	70
A107290	71
A107291	69
A107292	74
A107293	66
A107294	72
A107295	68
A107296	78
A107297	62
A107298	71
A107299	74
A107300	69
A107301	71
A107302	65
A107303	63
A107304	72
A107305	66
A107306	68
A107307	68
A107308	76
A107309	77
A107310	68
A107311	71
A107312	77
A107313	65
A107314	70
A107315	71
A107316	65
A107317	70
A107318	76
A107319	73
A107320	69
A107321	65
A107322	69
A107323	70
A107324	67
A107325	74
A107326	68
A107327	70
A107328	71
A107329	74
A107330	74
A107331	71
A107332	67
A107333	72
A107334	68
A107335	65
A107336	66
A107337	72
A107338	70
A107339	67
A107340	69
A107341	79
A107342	72
A107343	66
A107344	72
A107345	65
A107346	64
A107347	65
A107348	66
A107349	70
A107350	73
A107351	71
A107352	61
A107353	73
A107354	69
A107355	67
A107356	70
A107357	74
A107358	73
A107359	76
A107360	75
A107361	69
A107362	68
A107363	72
A107364	66
A107365	71
A107366	65
A107367	78
A107368	74
A107369	70
A107370	66
A107371	69
A107372	69
A107373	70
A107374	68
A107375	65
A107376	74
A107377	75
A107378	71
A107379	71
A107380	64
A107381	69
A107382	72
A107383	70
A107384	70
A107385	71
A107386	69
A107387	69
A107388	73
A107389	77
A107390	68
A107391	69
A107392	72
A107393	68
A107394	68
A107395	70
A107396	71
A107397	69
A107398	64
A107399	63
A107400	77
A107401	71
A107402	68
A107403	72
A107404	66
A107405	64
A107406	65
A107407	71
A107408	71
A107409	73
A107410	66
A107411	69
A107412	69
A107413	70
A107414	66
A107415	65
A107416	64
A107417	70
A107418	67
A107419	74
A107420	78
A107421	70
A107422	74
A107423	72
A107424	71
A107425	68
A107426	70
A107427	67
A107428	66
A107429	65
A107430	70
A107431	67
A107432	74
A107433	82
A107434	68
A107435	71
A107436	69
A107437	66
A107438	70
A107439	73
A107440	66
A107441	64
A107442	63
A107443	70
A107444	65
A107445	71
A107446	73
A107447	64
A107448	73
A107449	69
A107450	73
A107451	67
A107452	65
A107453	67
A107454	70
A107455	67
A107456	78
A107457	70
A107458	77
A107459	70
A107460	65
A107461	70
A107462	66
A107463	67
A107464	68
A107465	71
A107466	67
A107467	76
A107468	66
A107469	74
A107470	67
A107471	71
A107472	70
A107473	70
A107474	70
A107475	69
A107476	68
A107477	70
A107478	67
A107479	68
A107480	63
A107481	75
A107482	74
A107483	66
A107484	74
A107485	62
A107486	71
A107487	73
A107488	64
A107489	71
A107490	69
A107491	75
A107492	75
A107493	74
A107494	66
A107495	65
A107496	73
A107497	81
A107498	66
A107499	74
A107500	71
A107501	80
A107502	71
A107503	75
A107504	74
A107505	71
A107506	72
A107507	70
A107508	67
A107509	68
A107510	73
A107511	75
A107512	71
A107513	68
A107514	67
A107515	66
A107516	69
A107517	70
A107518	65
A107519	73
A107520	72
A107521	69
A107522	68
A107523	69
A107524	74
A107525	69
A107526	78
A107527	66
A107528	68
A107529	76
A107530	72
A107531	72
A107532	62
A107533	73
A107534	74
A107535	71
A107536	70
A107537	69
A107538	68
A107539	71
A107540	72
A107541	71
A107542	72
A107543	67
A107544	63
A107545	75
A107546	74
A107547	68
A107548	74
A107549	67
A107550	69
A107551	77
A107552	74
A107553	65
A107554	67
A107555	72
A107556	74
A107557	67
A107558	68
A107559	66
A107560	74
A107561	66
A107562	71
A107563	66
A107564	65
A107565	70
A107566	74
A107567	68
A107568	69
A107569	62
A107570	65
A107571	77
A107572	77
A107573	70
A107574	72
A107575	63
A107576	66
A107577	69
A107578	71
A107579	65
A107580	69
A107581	63
A107582	64
A107583	71
A107584	75
A107585	70
A107586	79
A107587	65
A107588	71
A107589	66
A107590	78
A107591	65
A107592	69
A107593	68
A107594	71
A107595	66
A107596	74
A107597	67
A107598	70
A107599	72
A107600	70
A107601	69
A107602	62
A107603	74
A107604	71
A107605	67
A107606	68
A107607	67
A107608	69
A107609	69
A107610	65
A107611	71
A107612	65
A107613	73
A107614	72
A107615	63
A107616	74
A107617	69
A107618	72
A107619	69
A107620	73
A107621	63
A107622	73
A107623	66
A107624	69
A107625	74
A107626	65
A107627	67
A107628	74
A107629	71
A107630	68
A107631	64
A107632	75
A107633	69
A107634	69
A107635	71
A107636	70
A107637	64
A107638	66
A107639	68
A107640	70
A107641	72
A107642	67
A107643	70
A107644	65
A107645	71
A107646	65
A107647	66
A107648	76
A107649	71
A107650	73
A107651	71
A107652	71
A107653	63
A107654	66
A107655	67
A107656	68
A107657	73
A107658	71
A107659	75
A107660	63
A107661	61
A107662	72
A107663	76
A107664	70
A107665	68
A107666	74
A107667	70
A107668	68
A107669	65
A107670	72
A107671	68
A107672	72
A107673	68
A107674	64
A107675	68
A107676	73
A107677	70
A107678	68
A107679	67
A107680	67
A107681	69
A107682	77
A107683	62
A107684	67
A107685	70
A107686	76
A107687	71
A107688	72
A107689	67
A107690	71
A107691	67
A107692	70
A107693	75
A107694	63
A107695	67
A107696	69
A107697	76
A107698	69
A107699	67
A107700	69
A107701	79
A107702	77
A107703	73
A107704	63
A107705	71
A107706	71
A107707	71
A107708	76
A107709	76
A107710	68
A107711	69
A107712	67
A107713	68
A107714	68
A107715	63
A107716	72
A107717	76
A107718	72
A107719	68
A107720	71
A107721	76
A107722	78
A107723	64
A107724	71
A107725	70
A107726	76
A107727	68
A107728	72
A107729	68
A107730	63
A107731	72
A107732	72
A107733	75
A107734	68
A107735	73
A107736	68
A107737	67
A107738	67
A107739	69
A107740	66
A107741	72
A107742	72
A107743	63
A107744	75
A107745	75
A107746	76
A107747	67
A107748	69
A107749	70
A107750	72
A107751	66
A107752	71
A107753	69
A107754	64
A107755	68
A107756	75
A107757	75
A107758	68
A107759	73
A107760	71
A107761	67
A107762	67
A107763	64
A107764	65
A107765	70
A107766	73
A107767	71
A107768	70
A107769	70
A107770	72
A107771	69
A107772	68
A107773	69
A107774	72
A107775	70
A107776	66
A107777	63
A107778	67
A107779	68
A107780	65
A107781	69
A107782	64
A107783	72
A107784	70
A107785	71
A107786	69
A107787	76
A107788	69
A107789	70
A107790	66
A107791	66
A107792	69
A107793	73
A107794	71
A107795	70
A107796	73
A107797	69
A107798	72
A107799	71
A107800	69
A107801	71
A107802	70
A107803	71
A107804	69
A107805	69
A107806	74
A107807	64
A107808	72
A107809	68
A107810	69
A107811	67
A107812	75
A107813	69
A107814	65
A107815	71
A107816	73
A107817	68
A107818	78
A107819	67
A107820	61
A107821	74
A107822	72
A107823	71
A107824	67
A107825	72
A107826	69
A107827	69
A107828	67
A107829	67
A107830	69
A107831	66
A107832	68
A107833	69
A107834	65
A107835	66
A107836	71
A107837	67
A107838	72
A107839	63
A107840	72
A107841	70
A107842	73
A107843	76
A107844	68
A107845	73
A107846	70
A107847	70
A107848	69
A107849	75
A107850	68
A107851	70
A107852	69
A107853	72
A107854	69
A107855	74
A107856	63
A107857	67
A107858	67
A107859	67
A107860	68
A107861	62
A107862	73
A107863	67
A107864	62
A107865	70
A107866	73
A107867	70
A107868	65
A107869	69
A107870	71
A107871	73
A107872	63
A107873	71
A107874	71
A107875	65
A107876	77
A107877	73
A107878	78
A107879	71
A107880	68
A107881	71
A107882	65
A107883	73
A107884	73
A107885	77
A107886	77
A107887	72
A107888	65
A107889	70
A107890	69
A107891	73
A107892	71
A107893	70
A107894	70
A107895	63
A107896	68
A107897	71
A107898	66
A107899	72
A107900	65
A107901	73
A107902	66
A107903	61
A107904	73
A107905	68
A107906	72
A107907	68
A107908	65
A107909	69
A107910	67
A107911	72
A107912	74
A107913	63
A107914	77
A107915	68
A107916	67
A107917	66
A107918	70
A107919	63
A107920	69
A107921	70
A107922	68
A107923	65
A107924	72
A107925	73
A107926	65
A107927	65
A107928	69
A107929	68
A107930	78
A107931	75
A107932	64
A107933	67
A107934	73
A107935	68
A107936	63
A107937	71
A107938	68
A107939	69
A107940	69
A107941	65
A107942	75
A107943	65
A107944	70
A107945	68
A107946	71
A107947	69
A107948	70
A107949	76
A107950	76
A107951	74
A107952	66
A107953	69
A107954	68
A107955	71
A107956	59
A107957	76
A107958	82
A107959	71
A107960	63
A107961	69
A107962	69
A107963	69
A107964	70
A107965	65
A107966	79
A107967	73
A107968	73
A107969	68
A107970	70
A107971	63
A107972	73
A107973	72
A107974	66
A107975	80
A107976	64
A107977	75
A107978	65
A107979	69
A107980	67
A107981	77
A107982	69
A107983	69
A107984	73
A107985	65
A107986	71
A107987	76
A107988	67
A107989	66
A107990	72
A107991	65
A107992	77
A107993	70
A107994	68
A107995	71
A107996	65
A107997	66
A107998	69
A107999	72
A108000	70
A108001	72
A108002	76
A108003	69
A108004	74
A108005	73
A108006	71
A108007	71
A108008	70
A108009	78
A108010	71
A108011	66
A108012	67
A108013	65
A108014	74
A108015	62
A108016	69
A108017	72
A108018	69
A108019	64
A108020	68
A108021	69
A108022	71
A108023	72
A108024	63
A108025	69
A108026	77
A108027	69
A108028	64
A108029	74
A108030	63
A108031	66
A108032	75
A108033	71
A108034	67
A108035	69
A108036	77
A108037	65
A108038	65
A108039	66
A108040	75
A108041	65
A108042	74
A108043	70
A108044	74
A108045	66
A108046	65
A108047	69
A108048	70
A108049	71
A108050	68
A108051	66
A108052	68
A108053	65
A108054	69
A108055	72
A108056	67
A108057	68
A108058	65
A108059	70
A108060	69
A108061	65
A108062	70
A108063	73
A108064	66
A108065	70
A108066	68
A108067	71
A108068	72
A108069	65
A108070	69
A108071	63
A108072	70
A108073	66
A108074	75
A108075	75
A108076	63
A108077	70
A108078	72
A108079	66
A108080	76
A108081	69
A108082	69
A108083	70
A108084	67
A108085	68
A108086	71
A108087	69
A108088	70
A108089	71
A108090	68
A108091	67
A108092	64
A108093	73
A108094	71
A108095	68
A108096	73
A108097	67
A108098	66
A108099	72
A108100	71
A108101	74
A108102	70
A108103	71
A108104	69
A108105	71
A108106	63
A108107	70
A108108	73
A108109	75
A108110	71
A108111	73
A108112	66
A108113	67
A108114	71
A108115	69
A108116	71
A108117	67
A108118	67
A108119	72
A108120	71
A108121	69
A108122	67
A108123	75
A108124	69
A108125	80
A108126	68
A108127	71
A108128	69
A108129	71
A108130	71
A108131	76
A108132	75
A108133	74
A108134	71
A108135	65
A108136	65
A108137	70
A108138	67
A108139	64
A108140	66
A108141	66
A108142	71
A108143	67
A108144	69
A108145	66
A108146	76
A108147	67
A108148	73
A108149	72
A108150	67
A108151	72
A108152	74
A108153	65
A108154	64
A108155	70
A108156	61
A108157	68
A108158	66
A108159	73
A108160	78
A108161	73
A108162	66
A108163	69
A108164	66
A108165	78
A108166	63
A108167	68
A108168	66
A108169	69
A108170	75
A108171	69
A108172	69
A108173	73
A108174	63
A108175	65
A108176	71
A108177	74
A108178	69
A108179	67
A108180	72
A108181	72
A108182	70
A108183	72
A108184	67
A108185	69
A108186	71
A108187	81
A108188	64
A108189	72
A108190	73
A108191	66
A108192	78
A108193	74
A108194	69
A108195	71
A108196	69
A108197	70
A108198	77
A108199	63
A108200	69
A108201	67
A108202	64
A108203	69
A108204	71
A108205	66
A108206	67
A108207	64
A108208	69
A108209	74
A108210	74
A108211	76
A108212	63
A108213	72
A108214	68
A108215	74
A108216	72
A108217	66
A108218	71
A108219	68
A108220	69
A108221	67
A108222	76
A108223	72
A108224	65
A108225	72
A108226	72
A108227	65
A108228	67
A108229	73
A108230	68
A108231	72
A108232	73
A108233	66
A108234	70
A108235	69
A108236	72
A108237	64
A108238	68
A108239	74
A108240	66
A108241	66
A108242	69
A108243	72
A108244	74
A108245	73
A108246	72
A108247	78
A108248	68
A108249	69
A108250	66
A108251	81
A108252	69
A108253	71
A108254	68
A108255	71
A108256	71
A108257	63
A108258	68
A108259	75
A108260	69
A108261	67
A108262	69
A108263	68
A108264	69
A108265	64
A108266	72
A108267	73
A108268	72
A108269	79
A108270	67
A108271	64
A108272	78
A108273	79
A108274	65
A108275	70
A108276	68
A108277	63
A108278	69
A108279	69
A108280	68
A108281	72
A108282	68
A108283	73
A108284	72
A108285	63
A108286	70
A108287	67
A108288	66
